customerID,Booking,Week,Price,Promotion,Income,Gender
67,0,42,193,0,121.1,0
67,0,43,159,1,121.1,0
67,0,44,327,0,121.1,0
67,0,45,220,1,121.1,0
67,0,46,134,1,121.1,0
67,0,47,259,1,121.1,0
67,0,48,184,0,121.1,0
67,0,49,170,0,121.1,0
67,0,50,99,1,121.1,0
68,0,1,112,0,89.1,1
68,0,2,284,0,89.1,1
68,0,3,316,1,89.1,1
68,0,4,186,1,89.1,1
68,0,5,220,1,89.1,1
68,0,6,179,0,89.1,1
68,0,7,220,1,89.1,1
68,0,8,187,0,89.1,1
68,1,9,157,0,89.1,1
68,0,10,163,1,89.1,1
68,0,11,140,0,89.1,1
68,0,12,321,1,89.1,1
68,0,13,158,0,89.1,1
68,0,14,107,1,89.1,1
68,0,15,129,0,89.1,1
68,0,16,178,1,89.1,1
68,0,17,184,0,89.1,1
68,0,18,212,0,89.1,1
68,0,19,213,0,89.1,1
68,0,20,235,1,89.1,1
68,0,21,206,0,89.1,1
68,0,22,274,1,89.1,1
68,0,23,262,0,89.1,1
68,0,24,242,1,89.1,1
68,0,25,292,0,89.1,1
68,0,26,157,0,89.1,1
68,1,27,88,1,89.1,1
68,0,28,176,0,89.1,1
68,0,29,148,1,89.1,1
68,0,30,147,0,89.1,1
68,0,31,160,1,89.1,1
68,0,32,166,0,89.1,1
68,0,33,285,0,89.1,1
68,0,34,147,1,89.1,1
68,0,35,165,1,89.1,1
68,0,36,242,1,89.1,1
68,0,37,270,0,89.1,1
68,0,38,218,1,89.1,1
68,0,39,193,0,89.1,1
68,0,40,204,0,89.1,1
68,0,41,155,1,89.1,1
68,0,42,102,1,89.1,1
68,0,43,254,0,89.1,1
68,0,44,112,0,89.1,1
68,0,45,158,1,89.1,1
68,1,46,100,0,89.1,1
68,0,47,151,1,89.1,1
68,0,48,221,1,89.1,1
68,1,49,191,1,89.1,1
68,1,50,92,1,89.1,1
69,0,1,206,0,33.6,1
69,0,2,375,0,33.6,1
69,0,3,122,1,33.6,1
69,0,4,139,0,33.6,1
69,0,5,159,0,33.6,1
69,0,6,222,1,33.6,1
69,0,7,193,1,33.6,1
69,0,8,169,1,33.6,1
69,0,9,248,1,33.6,1
69,0,10,231,1,33.6,1
69,0,11,303,1,33.6,1
69,0,12,211,1,33.6,1
69,0,13,193,0,33.6,1
69,0,14,278,1,33.6,1
69,0,15,191,0,33.6,1
69,1,16,238,1,33.6,1
69,0,17,162,0,33.6,1
69,0,18,185,0,33.6,1
69,0,19,183,0,33.6,1
69,0,20,198,0,33.6,1
69,0,21,267,1,33.6,1
69,0,22,195,1,33.6,1
69,0,23,192,0,33.6,1
69,0,24,191,1,33.6,1
69,0,25,258,0,33.6,1
69,0,26,296,1,33.6,1
69,0,27,243,1,33.6,1
69,0,28,116,0,33.6,1
69,0,29,178,1,33.6,1
69,1,30,207,0,33.6,1
69,0,31,541,1,33.6,1
69,0,32,179,1,33.6,1
69,0,33,139,1,33.6,1
69,0,34,233,1,33.6,1
69,0,35,185,0,33.6,1
69,0,36,159,0,33.6,1
69,0,37,224,1,33.6,1
69,0,38,182,0,33.6,1
69,0,39,143,1,33.6,1
69,0,40,168,0,33.6,1
69,0,41,238,1,33.6,1
69,0,42,368,1,33.6,1
69,0,43,180,1,33.6,1
69,0,44,253,0,33.6,1
69,0,45,178,1,33.6,1
69,0,46,260,1,33.6,1
69,0,47,238,0,33.6,1
69,0,48,190,1,33.6,1
69,1,49,125,0,33.6,1
69,0,50,130,1,33.6,1
70,0,1,112,1,112.5,1
70,0,2,199,0,112.5,1
70,0,3,297,1,112.5,1
70,0,4,109,0,112.5,1
70,0,5,198,0,112.5,1
70,0,6,257,0,112.5,1
70,0,7,141,0,112.5,1
70,0,8,282,0,112.5,1
70,0,9,258,1,112.5,1
70,0,10,227,1,112.5,1
70,0,11,203,0,112.5,1
70,0,12,186,1,112.5,1
70,1,13,159,1,112.5,1
70,0,14,151,0,112.5,1
70,0,15,271,0,112.5,1
70,0,16,230,0,112.5,1
70,0,17,237,1,112.5,1
70,0,18,135,0,112.5,1
70,0,19,207,1,112.5,1
70,0,20,206,0,112.5,1
70,0,21,140,0,112.5,1
70,0,22,278,1,112.5,1
70,0,23,285,1,112.5,1
70,0,24,167,0,112.5,1
70,0,25,156,1,112.5,1
70,0,26,327,0,112.5,1
70,0,27,307,1,112.5,1
70,0,28,146,0,112.5,1
70,0,29,165,1,112.5,1
70,0,30,203,0,112.5,1
70,0,31,187,1,112.5,1
70,0,32,298,0,112.5,1
70,0,33,240,1,112.5,1
70,0,34,219,1,112.5,1
70,0,35,171,0,112.5,1
70,0,36,189,1,112.5,1
70,0,37,169,1,112.5,1
70,0,38,207,1,112.5,1
70,0,39,282,0,112.5,1
70,0,40,140,1,112.5,1
70,0,41,122,0,112.5,1
70,0,42,286,0,112.5,1
70,0,43,220,1,112.5,1
70,0,44,201,0,112.5,1
70,0,45,168,0,112.5,1
70,0,46,155,1,112.5,1
70,0,47,253,0,112.5,1
70,0,48,168,0,112.5,1
70,0,49,241,0,112.5,1
70,0,50,154,0,112.5,1
71,0,1,147,0,92.4,1
71,0,2,259,0,92.4,1
71,0,3,291,1,92.4,1
71,0,4,154,1,92.4,1
71,0,5,158,0,92.4,1
71,0,6,117,1,92.4,1
71,0,7,190,1,92.4,1
71,0,8,192,0,92.4,1
71,0,9,298,1,92.4,1
71,0,10,115,0,92.4,1
71,0,11,165,1,92.4,1
71,0,12,223,1,92.4,1
71,0,13,146,0,92.4,1
71,0,14,172,1,92.4,1
71,0,15,120,1,92.4,1
71,0,16,180,0,92.4,1
71,0,17,187,0,92.4,1
71,0,18,155,1,92.4,1
71,0,19,196,0,92.4,1
71,0,20,181,1,92.4,1
71,1,21,107,0,92.4,1
71,0,22,170,1,92.4,1
71,0,23,258,0,92.4,1
71,0,24,175,0,92.4,1
71,0,25,251,0,92.4,1
71,0,26,78,0,92.4,1
71,0,27,187,1,92.4,1
71,0,28,96,0,92.4,1
71,0,29,158,1,92.4,1
71,0,30,237,0,92.4,1
71,1,31,123,0,92.4,1
71,0,32,143,1,92.4,1
71,0,33,240,1,92.4,1
71,0,34,125,1,92.4,1
71,0,35,186,1,92.4,1
71,0,36,206,1,92.4,1
71,0,37,196,1,92.4,1
71,0,38,270,1,92.4,1
71,0,39,182,1,92.4,1
71,0,40,193,0,92.4,1
71,0,41,224,0,92.4,1
71,0,42,221,0,92.4,1
71,0,43,215,0,92.4,1
71,0,44,183,0,92.4,1
71,0,45,139,1,92.4,1
71,0,46,172,0,92.4,1
71,0,47,259,1,92.4,1
71,0,48,212,0,92.4,1
71,0,49,178,1,92.4,1
71,0,50,113,0,92.4,1
72,0,1,206,1,47.8,0
72,0,2,164,1,47.8,0
72,0,3,152,0,47.8,0
72,0,4,154,0,47.8,0
72,0,5,113,1,47.8,0
72,0,6,261,0,47.8,0
72,0,7,206,0,47.8,0
72,0,8,242,1,47.8,0
72,0,9,192,0,47.8,0
72,0,10,144,0,47.8,0
72,0,11,197,1,47.8,0
72,0,12,106,0,47.8,0
72,0,13,293,1,47.8,0
72,0,14,339,0,47.8,0
72,0,15,170,1,47.8,0
72,0,16,271,0,47.8,0
72,0,17,102,0,47.8,0
72,0,18,168,0,47.8,0
72,0,19,164,0,47.8,0
72,0,20,123,1,47.8,0
72,0,21,146,0,47.8,0
72,0,22,293,1,47.8,0
72,0,23,232,1,47.8,0
72,0,24,301,1,47.8,0
72,0,25,266,1,47.8,0
72,0,26,179,1,47.8,0
72,0,27,148,1,47.8,0
72,0,28,192,0,47.8,0
72,0,29,155,0,47.8,0
72,0,30,167,1,47.8,0
72,0,31,170,1,47.8,0
72,0,32,252,0,47.8,0
72,0,33,225,1,47.8,0
72,0,34,137,1,47.8,0
72,0,35,234,1,47.8,0
72,0,36,164,0,47.8,0
72,0,37,226,1,47.8,0
72,0,38,97,1,47.8,0
72,0,39,345,0,47.8,0
72,0,40,188,1,47.8,0
72,0,41,151,0,47.8,0
72,0,42,271,0,47.8,0
72,0,43,191,1,47.8,0
72,0,44,215,0,47.8,0
72,0,45,183,1,47.8,0
72,0,46,145,0,47.8,0
72,1,47,92,0,47.8,0
72,0,48,175,1,47.8,0
72,0,49,154,0,47.8,0
72,0,50,144,0,47.8,0
73,0,1,288,0,179.6,0
73,0,2,149,1,179.6,0
73,0,3,184,1,179.6,0
73,0,4,137,0,179.6,0
73,0,5,105,1,179.6,0
73,0,6,146,0,179.6,0
73,0,7,165,0,179.6,0
73,1,8,178,1,179.6,0
73,0,9,173,1,179.6,0
73,0,10,102,0,179.6,0
73,0,11,97,0,179.6,0
73,0,12,324,0,179.6,0
73,0,13,209,0,179.6,0
73,1,14,205,0,179.6,0
73,0,15,128,0,179.6,0
73,0,16,132,0,179.6,0
73,0,17,218,1,179.6,0
73,0,18,218,1,179.6,0
73,0,19,227,0,179.6,0
73,0,20,227,0,179.6,0
73,0,21,179,1,179.6,0
73,0,22,215,0,179.6,0
73,0,23,202,0,179.6,0
73,0,24,176,1,179.6,0
73,0,25,207,0,179.6,0
73,0,26,200,0,179.6,0
73,0,27,237,0,179.6,0
73,0,28,143,1,179.6,0
73,0,29,167,0,179.6,0
73,0,30,165,1,179.6,0
73,0,31,229,1,179.6,0
73,0,32,358,1,179.6,0
73,0,33,310,1,179.6,0
73,0,34,176,0,179.6,0
73,1,35,235,1,179.6,0
73,0,36,161,0,179.6,0
73,0,37,217,1,179.6,0
73,0,38,129,1,179.6,0
73,0,39,282,0,179.6,0
73,0,40,141,0,179.6,0
73,0,41,118,0,179.6,0
73,0,42,197,1,179.6,0
73,0,43,124,0,179.6,0
73,0,44,168,1,179.6,0
73,0,45,208,1,179.6,0
73,0,46,225,1,179.6,0
73,0,47,149,0,179.6,0
73,0,48,311,0,179.6,0
73,0,49,319,0,179.6,0
73,0,50,254,1,179.6,0
74,0,1,265,0,69.4,1
74,0,2,213,0,69.4,1
74,0,3,93,1,69.4,1
74,0,4,131,0,69.4,1
74,1,5,195,0,69.4,1
74,0,6,213,1,69.4,1
74,0,7,230,0,69.4,1
74,0,8,175,1,69.4,1
74,0,9,123,1,69.4,1
74,0,10,219,0,69.4,1
74,0,11,220,1,69.4,1
74,1,12,114,1,69.4,1
74,0,13,172,0,69.4,1
74,0,14,145,0,69.4,1
74,0,15,168,1,69.4,1
74,0,16,214,1,69.4,1
74,1,17,213,0,69.4,1
74,0,18,133,1,69.4,1
74,0,19,221,1,69.4,1
74,0,20,228,0,69.4,1
74,0,21,227,0,69.4,1
74,0,22,156,1,69.4,1
74,0,23,211,0,69.4,1
74,1,24,300,0,69.4,1
74,0,25,149,1,69.4,1
74,0,26,275,0,69.4,1
74,0,27,233,1,69.4,1
74,0,28,155,1,69.4,1
74,0,29,254,0,69.4,1
74,0,30,311,0,69.4,1
74,0,31,173,1,69.4,1
74,0,32,191,1,69.4,1
74,0,33,172,1,69.4,1
74,0,34,155,1,69.4,1
74,0,35,143,0,69.4,1
74,0,36,163,0,69.4,1
74,0,37,234,1,69.4,1
74,0,38,318,1,69.4,1
74,0,39,163,1,69.4,1
74,0,40,372,1,69.4,1
74,0,41,250,0,69.4,1
74,0,42,127,0,69.4,1
74,0,43,185,1,69.4,1
74,0,44,142,0,69.4,1
74,0,45,274,1,69.4,1
74,0,46,182,1,69.4,1
74,0,47,154,1,69.4,1
74,0,48,149,0,69.4,1
74,0,49,157,0,69.4,1
74,0,50,137,1,69.4,1
75,0,1,182,0,99.2,0
75,0,2,166,0,99.2,0
75,0,3,164,1,99.2,0
75,0,4,177,0,99.2,0
75,0,5,201,0,99.2,0
75,0,6,190,0,99.2,0
75,0,7,185,0,99.2,0
75,0,8,231,1,99.2,0
75,0,9,205,1,99.2,0
75,0,10,259,0,99.2,0
75,0,11,369,1,99.2,0
75,0,12,189,1,99.2,0
75,0,13,217,0,99.2,0
75,0,14,233,1,99.2,0
75,0,15,231,0,99.2,0
75,0,16,235,0,99.2,0
75,0,17,209,1,99.2,0
75,0,18,218,1,99.2,0
75,0,19,125,0,99.2,0
75,0,20,153,0,99.2,0
75,0,21,267,1,99.2,0
75,0,22,280,1,99.2,0
75,0,23,359,0,99.2,0
75,0,24,295,0,99.2,0
75,0,25,140,0,99.2,0
75,0,26,214,0,99.2,0
75,0,27,211,1,99.2,0
75,0,28,215,0,99.2,0
75,0,29,213,0,99.2,0
75,0,30,126,1,99.2,0
75,0,31,233,0,99.2,0
75,0,32,188,1,99.2,0
75,0,33,185,0,99.2,0
75,0,34,212,1,99.2,0
75,0,35,221,0,99.2,0
75,0,36,309,0,99.2,0
75,1,37,199,0,99.2,0
75,0,38,190,1,99.2,0
75,0,39,231,1,99.2,0
75,0,40,178,0,99.2,0
75,0,41,250,0,99.2,0
75,0,42,197,1,99.2,0
75,0,43,100,0,99.2,0
75,0,44,212,1,99.2,0
75,0,45,260,1,99.2,0
75,0,46,148,0,99.2,0
75,0,47,114,0,99.2,0
75,0,48,347,1,99.2,0
75,0,49,156,1,99.2,0
75,0,50,205,1,99.2,0
76,0,1,165,0,31,1
76,0,2,164,1,31,1
76,0,3,218,1,31,1
76,0,4,165,1,31,1
76,0,5,127,0,31,1
76,0,6,78,0,31,1
76,0,7,99,1,31,1
76,0,8,148,1,31,1
76,0,9,125,0,31,1
76,0,10,229,0,31,1
76,0,11,204,1,31,1
76,0,12,104,0,31,1
76,0,13,119,1,31,1
76,0,14,180,0,31,1
76,0,15,114,0,31,1
76,1,16,133,0,31,1
76,0,17,197,0,31,1
76,0,18,181,0,31,1
76,0,19,154,1,31,1
76,0,20,121,1,31,1
76,0,21,323,1,31,1
76,0,22,165,0,31,1
76,0,23,215,1,31,1
76,0,24,191,0,31,1
76,0,25,249,1,31,1
76,0,26,101,0,31,1
76,0,27,174,0,31,1
76,0,28,260,0,31,1
76,0,29,134,0,31,1
76,0,30,265,0,31,1
76,0,31,141,1,31,1
76,0,32,130,0,31,1
76,1,33,138,0,31,1
76,0,34,198,0,31,1
76,0,35,205,1,31,1
76,0,36,174,1,31,1
76,0,37,239,0,31,1
76,0,38,244,0,31,1
76,0,39,208,0,31,1
76,0,40,239,0,31,1
76,0,41,157,1,31,1
76,0,42,139,0,31,1
76,0,43,171,0,31,1
76,0,44,131,1,31,1
76,0,45,199,0,31,1
76,0,46,131,1,31,1
76,0,47,165,0,31,1
76,0,48,108,1,31,1
76,0,49,149,1,31,1
76,0,50,127,0,31,1
77,0,1,111,0,42.9,0
77,0,2,158,1,42.9,0
77,0,3,244,0,42.9,0
77,0,4,106,0,42.9,0
77,0,5,97,1,42.9,0
77,0,6,211,0,42.9,0
77,0,7,172,0,42.9,0
77,0,8,149,1,42.9,0
77,0,9,190,1,42.9,0
77,0,10,163,0,42.9,0
77,0,11,164,1,42.9,0
77,0,12,173,1,42.9,0
77,0,13,129,0,42.9,0
77,1,14,182,1,42.9,0
77,0,15,182,0,42.9,0
77,0,16,148,0,42.9,0
77,0,17,164,0,42.9,0
77,0,18,235,1,42.9,0
77,0,19,184,1,42.9,0
77,0,20,85,1,42.9,0
77,0,21,229,0,42.9,0
77,0,22,166,0,42.9,0
77,0,23,81,0,42.9,0
77,0,24,190,0,42.9,0
77,0,25,252,1,42.9,0
77,0,26,161,1,42.9,0
77,0,27,138,0,42.9,0
77,0,28,261,1,42.9,0
77,0,29,152,1,42.9,0
77,0,30,243,1,42.9,0
77,0,31,161,0,42.9,0
77,0,32,131,0,42.9,0
77,0,33,178,1,42.9,0
77,0,34,103,1,42.9,0
77,0,35,118,1,42.9,0
77,0,36,75,0,42.9,0
77,0,37,168,1,42.9,0
77,0,38,181,0,42.9,0
77,0,39,190,0,42.9,0
77,0,40,129,0,42.9,0
77,0,41,122,0,42.9,0
77,0,42,250,1,42.9,0
77,1,43,165,0,42.9,0
77,0,44,208,0,42.9,0
77,0,45,198,1,42.9,0
77,0,46,227,1,42.9,0
77,0,47,358,0,42.9,0
77,0,48,144,1,42.9,0
77,0,49,201,1,42.9,0
77,0,50,138,0,42.9,0
78,0,1,152,1,34.2,0
78,0,2,133,0,34.2,0
78,0,3,168,0,34.2,0
78,0,4,184,0,34.2,0
78,0,5,124,0,34.2,0
78,1,6,111,1,34.2,0
78,0,7,180,1,34.2,0
78,0,8,353,0,34.2,0
78,0,9,258,0,34.2,0
78,0,10,135,1,34.2,0
78,0,11,271,0,34.2,0
78,0,12,127,1,34.2,0
78,0,13,146,1,34.2,0
78,0,14,203,1,34.2,0
78,0,15,131,0,34.2,0
78,0,16,216,0,34.2,0
78,0,17,310,1,34.2,0
78,0,18,320,0,34.2,0
78,0,19,195,1,34.2,0
78,0,20,179,0,34.2,0
78,0,21,104,0,34.2,0
78,0,22,230,1,34.2,0
78,0,23,200,1,34.2,0
78,0,24,216,1,34.2,0
78,0,25,137,1,34.2,0
78,0,26,223,1,34.2,0
78,0,27,231,1,34.2,0
78,0,28,202,0,34.2,0
78,0,29,137,0,34.2,0
78,0,30,184,1,34.2,0
78,0,31,250,1,34.2,0
78,0,32,251,1,34.2,0
78,0,33,177,1,34.2,0
78,0,34,215,0,34.2,0
78,0,35,211,1,34.2,0
78,0,36,159,0,34.2,0
78,0,37,239,0,34.2,0
78,0,38,193,0,34.2,0
78,0,39,202,1,34.2,0
78,0,40,137,1,34.2,0
78,0,41,169,1,34.2,0
78,0,42,133,1,34.2,0
78,0,43,221,0,34.2,0
78,0,44,177,1,34.2,0
78,0,45,137,1,34.2,0
78,0,46,158,1,34.2,0
78,0,47,146,0,34.2,0
78,0,48,180,0,34.2,0
78,0,49,199,0,34.2,0
78,0,50,248,0,34.2,0
79,0,1,118,0,157.3,0
79,0,2,166,1,157.3,0
79,0,3,268,1,157.3,0
79,0,4,136,1,157.3,0
79,0,5,228,1,157.3,0
79,1,6,188,0,157.3,0
79,0,7,208,0,157.3,0
79,0,8,237,1,157.3,0
79,0,9,115,1,157.3,0
79,0,10,162,1,157.3,0
79,0,11,204,1,157.3,0
79,0,12,131,0,157.3,0
79,0,13,174,0,157.3,0
79,0,14,288,1,157.3,0
79,1,15,144,0,157.3,0
79,0,16,157,1,157.3,0
79,0,17,199,1,157.3,0
79,1,18,116,1,157.3,0
79,0,19,214,1,157.3,0
79,0,20,192,1,157.3,0
79,1,21,68,1,157.3,0
79,0,22,158,0,157.3,0
79,0,23,224,0,157.3,0
79,0,24,164,0,157.3,0
79,0,25,346,1,157.3,0
79,0,26,187,1,157.3,0
79,0,27,240,1,157.3,0
79,0,28,284,0,157.3,0
79,0,29,230,0,157.3,0
79,0,30,129,1,157.3,0
79,0,31,158,0,157.3,0
79,1,32,257,1,157.3,0
79,0,33,176,0,157.3,0
79,0,34,210,1,157.3,0
79,0,35,129,0,157.3,0
79,0,36,282,1,157.3,0
79,0,37,164,0,157.3,0
79,0,38,161,0,157.3,0
79,0,39,174,0,157.3,0
79,0,40,310,0,157.3,0
79,0,41,364,0,157.3,0
79,1,42,167,1,157.3,0
79,0,43,159,0,157.3,0
79,0,44,274,0,157.3,0
79,0,45,241,1,157.3,0
79,0,46,172,0,157.3,0
79,0,47,149,0,157.3,0
79,0,48,235,1,157.3,0
79,0,49,203,0,157.3,0
79,0,50,156,0,157.3,0
80,0,1,182,0,32.2,0
80,0,2,169,0,32.2,0
80,0,3,211,0,32.2,0
80,0,4,151,1,32.2,0
80,0,5,420,0,32.2,0
80,0,6,199,0,32.2,0
80,0,7,191,0,32.2,0
80,0,8,133,1,32.2,0
80,0,9,152,0,32.2,0
80,0,10,233,0,32.2,0
80,1,11,129,1,32.2,0
80,0,12,119,0,32.2,0
80,0,13,195,1,32.2,0
80,0,14,162,1,32.2,0
80,0,15,151,0,32.2,0
80,0,16,96,1,32.2,0
80,0,17,130,1,32.2,0
80,0,18,157,1,32.2,0
80,0,19,181,1,32.2,0
80,0,20,187,1,32.2,0
80,0,21,215,1,32.2,0
80,0,22,155,1,32.2,0
80,0,23,172,1,32.2,0
80,0,24,171,1,32.2,0
80,0,25,136,1,32.2,0
80,0,26,101,1,32.2,0
80,0,27,333,1,32.2,0
80,0,28,235,1,32.2,0
80,0,29,159,1,32.2,0
80,1,30,105,0,32.2,0
80,0,31,187,1,32.2,0
80,0,32,189,1,32.2,0
80,0,33,415,1,32.2,0
80,0,34,133,1,32.2,0
80,0,35,191,0,32.2,0
80,0,36,383,0,32.2,0
80,0,37,174,1,32.2,0
80,1,38,121,0,32.2,0
80,0,39,208,0,32.2,0
80,0,40,185,1,32.2,0
80,0,41,159,0,32.2,0
80,0,42,178,0,32.2,0
80,0,43,206,1,32.2,0
80,0,44,207,1,32.2,0
80,0,45,116,1,32.2,0
80,0,46,194,1,32.2,0
80,0,47,132,0,32.2,0
80,0,48,143,0,32.2,0
80,0,49,244,0,32.2,0
80,0,50,206,0,32.2,0
81,0,1,175,1,141.5,0
81,0,2,203,1,141.5,0
81,0,3,234,0,141.5,0
81,0,4,176,1,141.5,0
81,0,5,280,1,141.5,0
81,0,6,146,0,141.5,0
81,0,7,224,0,141.5,0
81,1,8,205,0,141.5,0
81,1,9,250,1,141.5,0
81,0,10,327,0,141.5,0
81,0,11,197,1,141.5,0
81,0,12,207,1,141.5,0
81,0,13,235,0,141.5,0
81,0,14,198,0,141.5,0
81,0,15,170,1,141.5,0
81,0,16,110,1,141.5,0
81,0,17,222,0,141.5,0
81,0,18,135,0,141.5,0
81,0,19,187,1,141.5,0
81,0,20,153,1,141.5,0
81,0,21,240,0,141.5,0
81,0,22,225,0,141.5,0
81,0,23,189,1,141.5,0
81,0,24,212,0,141.5,0
81,0,25,292,0,141.5,0
81,0,26,201,0,141.5,0
81,0,27,321,0,141.5,0
81,0,28,175,1,141.5,0
81,0,29,194,1,141.5,0
81,0,30,201,1,141.5,0
81,0,31,260,0,141.5,0
81,0,32,268,1,141.5,0
81,0,33,239,1,141.5,0
81,1,34,123,0,141.5,0
81,0,35,119,1,141.5,0
81,1,36,147,0,141.5,0
81,1,37,160,0,141.5,0
81,0,38,116,1,141.5,0
81,0,39,182,1,141.5,0
81,0,40,201,0,141.5,0
81,0,41,126,1,141.5,0
81,0,42,124,0,141.5,0
81,0,43,173,0,141.5,0
81,0,44,118,1,141.5,0
81,0,45,102,0,141.5,0
81,0,46,198,1,141.5,0
81,0,47,158,1,141.5,0
81,0,48,111,0,141.5,0
81,0,49,151,0,141.5,0
81,0,50,163,0,141.5,0
82,0,1,154,1,124.4,1
82,0,2,186,1,124.4,1
82,0,3,130,0,124.4,1
82,1,4,170,0,124.4,1
82,0,5,205,0,124.4,1
82,0,6,228,0,124.4,1
82,0,7,138,0,124.4,1
82,0,8,207,0,124.4,1
82,0,9,144,1,124.4,1
82,0,10,179,1,124.4,1
82,0,11,196,1,124.4,1
82,0,12,177,0,124.4,1
82,0,13,109,1,124.4,1
82,0,14,149,1,124.4,1
82,0,15,148,0,124.4,1
82,0,16,225,1,124.4,1
82,0,17,187,1,124.4,1
82,0,18,191,0,124.4,1
82,0,19,158,1,124.4,1
82,0,20,169,0,124.4,1
82,0,21,199,0,124.4,1
82,0,22,245,1,124.4,1
82,0,23,158,0,124.4,1
82,0,24,100,1,124.4,1
82,0,25,164,1,124.4,1
82,0,26,170,1,124.4,1
82,0,27,245,0,124.4,1
82,1,28,119,1,124.4,1
82,1,29,173,1,124.4,1
82,0,30,232,0,124.4,1
82,0,31,122,1,124.4,1
82,1,32,157,0,124.4,1
82,0,33,152,0,124.4,1
82,0,34,118,0,124.4,1
82,0,35,226,0,124.4,1
82,0,36,152,1,124.4,1
82,0,37,189,1,124.4,1
82,0,38,171,1,124.4,1
82,0,39,168,0,124.4,1
82,0,40,302,1,124.4,1
82,0,41,222,1,124.4,1
82,0,42,152,0,124.4,1
82,0,43,88,1,124.4,1
82,0,44,172,1,124.4,1
82,0,45,214,1,124.4,1
82,0,46,213,0,124.4,1
82,0,47,202,1,124.4,1
82,0,48,167,0,124.4,1
82,0,49,155,0,124.4,1
82,1,50,88,1,124.4,1
83,0,1,117,1,86.6,0
83,0,2,160,0,86.6,0
83,0,3,154,1,86.6,0
83,0,4,292,1,86.6,0
83,0,5,144,1,86.6,0
83,0,6,284,1,86.6,0
83,0,7,154,1,86.6,0
83,0,8,196,0,86.6,0
83,0,9,245,0,86.6,0
83,0,10,242,0,86.6,0
83,0,11,246,0,86.6,0
83,0,12,229,0,86.6,0
83,0,13,198,0,86.6,0
83,0,14,145,1,86.6,0
83,0,15,118,0,86.6,0
83,1,16,149,1,86.6,0
83,0,17,143,0,86.6,0
83,0,18,148,1,86.6,0
83,0,19,159,0,86.6,0
83,0,20,248,1,86.6,0
83,0,21,169,0,86.6,0
83,0,22,244,1,86.6,0
83,0,23,181,0,86.6,0
83,0,24,141,0,86.6,0
83,0,25,347,1,86.6,0
83,0,26,155,0,86.6,0
83,0,27,208,1,86.6,0
83,0,28,137,0,86.6,0
83,1,29,198,0,86.6,0
83,0,30,373,1,86.6,0
83,1,31,146,0,86.6,0
83,0,32,244,0,86.6,0
83,0,33,156,0,86.6,0
83,0,34,149,0,86.6,0
83,0,35,140,0,86.6,0
83,0,36,303,0,86.6,0
83,0,37,200,0,86.6,0
83,0,38,149,1,86.6,0
83,1,39,184,1,86.6,0
83,0,40,221,1,86.6,0
83,1,41,212,0,86.6,0
83,0,42,134,1,86.6,0
83,0,43,170,0,86.6,0
83,0,44,179,0,86.6,0
83,1,45,109,1,86.6,0
83,0,46,224,1,86.6,0
83,0,47,222,0,86.6,0
83,0,48,145,1,86.6,0
83,0,49,172,0,86.6,0
83,0,50,146,1,86.6,0
84,0,1,204,0,60.5,1
84,0,2,221,0,60.5,1
84,0,3,87,0,60.5,1
84,0,4,299,1,60.5,1
84,0,5,110,0,60.5,1
84,0,6,154,0,60.5,1
84,0,7,110,0,60.5,1
84,0,8,215,0,60.5,1
84,0,9,178,0,60.5,1
84,0,10,213,1,60.5,1
84,0,11,195,0,60.5,1
84,0,12,292,1,60.5,1
84,0,13,176,1,60.5,1
84,0,14,177,0,60.5,1
84,0,15,184,1,60.5,1
84,0,16,210,0,60.5,1
84,0,17,233,1,60.5,1
84,0,18,227,0,60.5,1
84,0,19,139,0,60.5,1
84,0,20,162,0,60.5,1
84,0,21,145,1,60.5,1
84,0,22,123,1,60.5,1
84,0,23,122,0,60.5,1
84,0,24,181,1,60.5,1
84,0,25,231,1,60.5,1
84,0,26,183,0,60.5,1
84,0,27,219,1,60.5,1
84,0,28,247,0,60.5,1
84,0,29,192,0,60.5,1
84,0,30,185,0,60.5,1
84,0,31,120,1,60.5,1
84,0,32,149,0,60.5,1
84,0,33,189,1,60.5,1
84,0,34,198,1,60.5,1
84,0,35,220,1,60.5,1
84,0,36,112,0,60.5,1
84,0,37,176,1,60.5,1
84,0,38,163,0,60.5,1
84,0,39,216,0,60.5,1
84,0,40,195,0,60.5,1
84,0,41,101,0,60.5,1
84,1,42,154,1,60.5,1
84,0,43,297,0,60.5,1
84,0,44,159,0,60.5,1
84,0,45,119,1,60.5,1
84,0,46,167,0,60.5,1
84,1,47,111,1,60.5,1
84,0,48,147,0,60.5,1
84,0,49,206,1,60.5,1
84,0,50,238,1,60.5,1
85,0,1,249,1,56.1,1
85,0,2,136,1,56.1,1
85,0,3,211,1,56.1,1
85,0,4,213,0,56.1,1
85,0,5,173,0,56.1,1
85,1,6,174,1,56.1,1
85,0,7,330,1,56.1,1
85,0,8,197,0,56.1,1
85,0,9,137,0,56.1,1
85,0,10,177,0,56.1,1
85,0,11,372,0,56.1,1
85,0,12,180,0,56.1,1
85,0,13,184,0,56.1,1
85,0,14,164,0,56.1,1
85,0,15,182,1,56.1,1
85,0,16,220,1,56.1,1
85,0,17,288,1,56.1,1
85,0,18,160,0,56.1,1
85,0,19,277,0,56.1,1
85,0,20,246,0,56.1,1
